[2026-07-25T19:58:31.666Z] [API] GET /fortnite -> 200 | {"duration":"1690ms"}
[2026-07-25T21:13:39.545Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.556Z] [API] GET /fortnite -> 503 | {"duration":"307ms"}
[2026-07-25T21:13:39.557Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.559Z] [API] GET /fortnite -> 503 | {"duration":"245ms"}
[2026-07-25T21:13:39.560Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.714Z] [API] GET /fortnite -> 503 | {"duration":"238ms"}
[2026-07-25T21:13:39.714Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.716Z] [API] GET /fortnite -> 503 | {"duration":"236ms"}
[2026-07-25T21:13:39.716Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.760Z] [API] GET /fortnite -> 503 | {"duration":"226ms"}
[2026-07-25T21:13:39.760Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.821Z] [API] GET /fortnite -> 503 | {"duration":"217ms"}
[2026-07-25T21:13:39.822Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.870Z] [API] GET /fortnite -> 503 | {"duration":"235ms"}
[2026-07-25T21:13:39.871Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.873Z] [API] GET /fortnite -> 503 | {"duration":"238ms"}
[2026-07-25T21:13:39.873Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.919Z] [API] GET /fortnite -> 503 | {"duration":"232ms"}
[2026-07-25T21:13:39.919Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:39.930Z] [API] GET /fortnite -> 503 | {"duration":"204ms"}
